_id,number,country,date,narrative,town,location,deaths,deaths_min,deaths_max,civilians,injuries,children,tweet_id,bureau_id,bij_summary_short,bij_link,target,lat,lon,names/0
55c79e721cbee48856a30962,221,Pakistan,2010-11-26T00:00:00.000Z,"Sanaullah Jan, a college student, was killed in his car with 3 others. His student ID remained.",Pir Kelev,North Waziristan,3-4,3,4,1-3,,,285805851669843968,Ob165,"3-4 civilians killed in strike on car in Pir Keley, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,32.99210732,70.19491196,
55c79e721cbee48856a30963,222,Pakistan,2010-11-28T00:00:00.000Z,"A US drone fired 2 missiles on Sunday, killing 3-4 people. The vehicle was 'still on fire.'",Hassan Khel,North Waziristan,0-4,0,4,,,,287966058227318785,Ob166,"0-4 alleged militants killed in successful (or failed) strike on car in Hassan Khel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,32.98462003,70.37618637,
55c79e721cbee48856a30964,223,Pakistan,2010-12-06T00:00:00.000Z,"Drone hit a car. 2 died; 1 ran to a nearby shop. Drone then hit the shop, killing 2 shopkeepers.",Khushali,North Waziristan,5,5,5,2,3,,287995419282264064,Ob167,"2 alleged militants killed as car destroyed in Khushali, North Waziristan. When survivor flees into nearby shop, drone reportedly destroys store, killing him and 2 shopkeepers.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,32.96863543,70.35301208,
55c79e721cbee48856a30965,224,Pakistan,2010-12-06T00:00:00.000Z,"In the 2nd attack, an unknown number of US drones fired 4 missiles at a house, killing 2 people.",Unknown,Unknown,2,2,2,,,,288362243538702336,Ob168,Two people killed in a previously unreported strike revealed by a US official in August 2011.,http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,32.98677989,70.26082993,
55c79e721cbee48856a30966,225,Pakistan,2010-12-10T00:00:00.000Z,4 people were killed in a suspected US drone strike in Khadar Khel.,Khadar Khel,North Waziristan,4,4,4,,2,,288371062935261184,Ob169,"Two Britons among four alleged militants killed in Khadar Khel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,32.97093969,70.40039063,
55c79e721cbee48856a30967,226,Pakistan,2010-12-14T00:00:00.000Z,4 people died when a US drone fired 2 missiles at a vehicle in Spalga.,Spalaga,North Waziristan,3-4,3,4,0-4,,,288438848738951168,Ob170,"3-4 alleged militants or villagers killed in Spalga, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,32.86863007,70.14118195,
55c79e721cbee48856a30968,227,Pakistan,2010-12-16T00:00:00.000Z,7 people were killed in Khyber when a US drone fired missiles at a vehicle.,Tirah Valley,Khyber Agency,7,7,7,Unknown,,,288595848126951424,Ob171,"Named Taliban commander among 7 aleged militants killed in strike in Tirah valley, Khyber Agency.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,33.00175347,70.01415253,
55c79e721cbee48856a30969,228,Pakistan,2010-12-17T00:00:00.000Z,"In the first of 3 strikes, 7 people died and 11 were injured when vehicles were hit in Sandana.",Sandana,Khyber Agency,7,7,7,Unknown,11,,288724718457069568,Ob172,"Strike on cars kills 7 in Sandana, Khyber Agency.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,33.75117696,70.75332642,
55c79e721cbee48856a3096a,229,Pakistan,2010-12-17T00:00:00.000Z,Between 8 and 15 people were killed in the second US drone strike of the day.,Nakai,Khyber Agency,11-15,11,15,Unknown,2,,288730186382446593,Ob173,"11-15 alleged Swat TTP killed in strike on compound, Naqai/ Narai, Khyber Agency.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,33.7845691,70.81134796,
55c79e721cbee48856a3096b,230,Pakistan,2010-12-17T00:00:00.000Z,"In the third strike of the day, houses were destroyed. 32 people died.",Speen Drang,Khyber Agency,32,32,32,2,,,288742222562725888,Ob174,"4 named commanders among 30 alleged militants killed. Two civilians also died, in  Speen Drang, Khyber Agency.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,33.79312909,70.76568604,
55c79e721cbee48856a3096c,231,Pakistan,2010-12-27T00:00:00.000Z,"Two pickup trucks were destroyed around 10am, along with 21 people.",Shera Tala,North Waziristan,18-22,18,22,Unknown,,,288796869855965184,Ob175,"5 local named commanders among 18-22 alleged militants killed near Mir Ali, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,32.95653704,70.37910461,
55c79e721cbee48856a3096d,232,Pakistan,2010-12-27T00:00:00.000Z,"Hours later, a US drone fired 2 missiles at a vehicle in Machikhel, killing 4 people.",Machi Khel,North Waziristan,4,4,4,0-4,,,288802808877166592,Ob176,"4 people killed, status unknown, in strike on vehicle in Machi Khel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,32.99628265,70.30838013,
55c79e721cbee48856a3096e,233,Pakistan,2010-12-28T00:00:00.000Z,"In the first of 3 linked strikes, US drones attacked 2 houses, killing up to 6 people.",Ghulam Khan,North Waziristan,5-6,5,6,Unknown,2,,289063712369827841,Ob177,"5-6 alleged militants killed in Ghulam Khan, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,33.05615526,70.0786972,
55c79e721cbee48856a3096f,234,Pakistan,2010-12-28T00:00:00.000Z,"While retrieving the bodies of those killed in the first attack, 4 more were met with missiles.",Ghulam Khan,North Waziristan,5-12,5,12,2,3,,289069355206078465,Ob178,"5-12 rescuers, including 2-4 civilians, killed when drones strike again.  Ghulam Khan, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,33.05615526,70.0786972,
55c79e721cbee48856a30970,235,Pakistan,2010-12-28T00:00:00.000Z,A pickup truck carrying the wounded was hit last. 4 killed. 6 others from nearby cars died too.,Ghulam Khan,North Waziristan,9-10,9,10,,,,289086958687379457,Ob179,"9-10 killed in strikes on trucks carrying alleged militants, and wounded from previous strikes.  Nawab, Ghulam Khan, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,33.05615526,70.0786972,
55c79e721cbee48856a30971,236,Pakistan,2010-12-31T00:00:00.000Z,5 people were killed when a US drone struck a vehicle in Ghulam Khan.,Ghulam Khan,North Waziristan,4-8,4,8,,,,289441018154196992,Ob180,"4-8 alleged Taliban pursued and killed by drone after Afghan raid.  Ghulam Khan, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,33.05615526,70.0786972,
55c79e721cbee48856a30972,237,Pakistan,2011-01-01T00:00:00.000Z,"2 US drones fired missiles at a house and car in Mandi Khel, killing 7 people.",Mandi Khel,North Waziristan,8-9,8,9,Unknown,,,289462727867527168,Ob181,"8-9 killed in strike on car and house, Mandi Khel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,33.0285268,70.23971558,
55c79e721cbee48856a30973,238,Pakistan,2011-01-01T00:00:00.000Z,"Hours later, as people gathered to retrieve the dead, US drones fired more missiles, killing 5.",Mandi Khel,North Waziristan,5-6,5,6,,,,289465652543115264,Ob182,"After waiting two hours with drones still overhead, rescuers attempted to retrieve the dead and injured from Ob180 but were attacked. Up to six people were killed. Mandi Khel, North Waziristan",http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,33.0285268,70.23971558,
55c79e721cbee48856a30974,239,Pakistan,2011-01-01T00:00:00.000Z,Third strike of the day. 5 died in Datta Khel.,Datta Khel,North Waziristan,4-5,4,5,Unknown,,,289474271460339713,Ob183,"4-5 alleged militants killed in attack on car in Datta Khel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,33.151242,70.434707,
55c79e721cbee48856a30975,240,Pakistan,2011-01-01T00:00:00.000Z,"Fourth strike of the day. A US drone hit a moving vehicle, killing 4 people in Mohammed Khel.",Boya,North Waziristan,4,4,4,Unknown,4,,289477840024526848,Ob184,"4 alleged militants killed in strike on vehicle in Boya or Mohammad Khel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,33.02133047,69.82566833,
55c79e721cbee48856a30976,241,Pakistan,2011-01-07T00:00:00.000Z,Up to 6 people were killed when a US drone attacked a house and motorcycle in Ghar Laley.,Ghar Laley,North Waziristan,4-6,4,6,0-6,,,289777327569784832,Ob185,"4-6 alleged militants or civilians killed in strike on motorbike and house. Ghar Laley, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,32.99671457,69.75099564,
55c79e721cbee48856a30977,242,Pakistan,2011-01-12T00:00:00.000Z,Four missiles from a US drone killed 3 people in Haiderkhel. Between 2-15 others were injured.,Haider Khel,North Waziristan,3-5,3,5,Unknown,15,,290191056719470592,Ob186,"3-5 alleged militants killed in attack on house in Haider Khel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,32.9700756,70.31078339,
55c79e721cbee48856a30978,243,Pakistan,2011-01-18T00:00:00.000Z,At least 3 people were killed when a US drone fired 3 missiles at a house in Datta Khel.,Dashgah,North Waziristan,3-7,3,7,Unknown,3,,290865098556329985,Ob187,"3-7 alleged militants killed in strike on house in Datta Khel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,32.99945001,69.60422516,
55c79e721cbee48856a30979,244,Pakistan,2011-01-23T00:00:00.000Z,"In the first of 3 strikes, a US drone destroyed a car after it parked outside a house. 4 people died.",Doga Mada Khel,North Waziristan,4-5,4,5,Unknown,,,290870596919783428,Ob188,"4-5 alleged militants killed in car in Doga Mada Khel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,32.99513086,69.62928772,
55c79e721cbee48856a3097a,245,Pakistan,2011-01-23T00:00:00.000Z,"Three people were riding a motorcycle in Khar Kamar. A drone fired 3 missiles, killing 3 men.",Doga Mada Khel,North Waziristan,2-3,2,3,,,,290880278023512064,Ob189,"2-3 alleged militants killed in attack on motorbike in Doga Mada Khel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,32.99513086,69.62928772,
55c79e721cbee48856a3097b,246,Pakistan,2011-01-23T00:00:00.000Z,"A US drone was chasing a vehicle. Just after parking, missiles hit the car. 6 died; 3 injured.",Razmak,North Waziristan,4-6,4,6,Unknown,3,,290986432024162306,Ob190,"4-6 alleged militants killed when vehicle and house struck in Razmak, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,32.68850937,69.84815598,
55c79e721cbee48856a3097c,247,Pakistan,2011-02-20T00:00:00.000Z,"At least 7 people were killed. Three missiles, an unmanned aircraft, a house, in Azam Warsak.",Azam Warsak,South Waziristan,6-7,6,7,Unknown,2,,291258979605180416,Ob191,3 Turkmenistan nationals and 2 'Arabs' reported among 6-7 dead in attack on house. Al Qaeda finance officer Abu Zaid al-Iraqi later reported killed.,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,32.30222379,69.40544128,
55c79e721cbee48856a3097d,248,Pakistan,2011-02-21T00:00:00.000Z,"The following night, a US drone fired 4 missiles at a house near Miranshah, killing 11 people.",Malik Jashdar,North Waziristan,7-11,7,11,0-11,10,,291265600221745152,Ob192,"7-11 people - possibly all civilians - killed in attack on house and car in Malik Ashdar, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,32.99714649,70.31164169,
55c79e721cbee48856a3097e,249,Pakistan,2011-02-24T00:00:00.000Z,"Missiles struck a car. Moments later, more missiles struck a house. 5 people were killed.",Mohammad Khel,North Waziristan,5-7,5,7,,2,,291621559616020483,Ob193,"5-7 alleged militants killed in attack on car and house in Mohammad Khel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,32.99714649,69.72644806,
55c79e721cbee48856a3097f,250,Pakistan,2011-03-08T00:00:00.000Z,"Fazal Karim's house was destroyed by a US drone. 5 people were killed, 3-7 others were wounded.",Landidog,South Waziristan,5,5,5,0-5,3,,291959087506268160,Ob194,"5 killed - either militants or civilians - in attack on house in Landidog, South Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,32.31252497,69.44955826,
55c79e721cbee48856a30980,251,Pakistan,2011-03-09T00:00:00.000Z,"Hours later, in a second attack, 5 people were killed. Drones hit a house in Datta Khel.",Datta Khel,North Waziristan,5,5,5,Unknown,3,,292004501039218688,Ob195,5 alleged militants killed in attack on house in Datta Khel. North Waziristan.,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,33.151242,70.434707,
55c79e721cbee48856a30981,252,Pakistan,2011-03-11T00:00:00.000Z,The first drone strike of the day killed 3-4 people in a pickup truck.,Khesoor,North Waziristan,6-12,6,12,5,,,292366222358638592,Ob196,A double strike on a vehicle (and possibly a house) killed at least six people including rescuers.,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,33.00348103,70.2725029,
55c79e721cbee48856a30982,253,Pakistan,2011-03-11T00:00:00.000Z,"Minutes later, 5 rescuers -- Jaffar, Faraz, Musa, Kamal, Noor -- were met with more missiles.",Khesoor,North Waziristan,5,5,5,5,,,292367310461739008,Ob197,A double strike on a vehicle (and possibly a house) killed at least six people including rescuers.,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,33.00348103,70.2725029,"Noor Gul, Jaffar, Faraz, Musa, Kamal"
55c79e721cbee48856a30983,254,Pakistan,2011-03-11T00:00:00.000Z,"US drones destroyed a white car near Spinwam, killing 4 men on the spot.",Ghoroski,North Waziristan,4,4,4,Unknown,,,292711546688258049,Ob197,"Four unknown persons killed in strike on car in Ghoroski, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,33.08751456,70.27233124,
55c79e721cbee48856a30984,255,Pakistan,2011-03-13T00:00:00.000Z,4 people were killed in Azam Warsak.,Azam Warsak,South Waziristan,0-4,0,4,Unknown,5,,293251502854766592,Ob198,"0-4 killed and 0-5 injured in an attack which destroyed a car but may have missed the occupants.  Azam Warsak, South Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,32.30222379,69.40544128,
55c79e721cbee48856a30985,256,Pakistan,2011-03-13T00:00:00.000Z,6 people were killed in a house and car Sunday. 'Several drones were still flying in the area.',Spalaga,North Waziristan,6-7,6,7,Unknown,5,,293398756005666816,Ob199,"6-7 alleged militants killed in strike on house and car in Spalga, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,32.86863007,70.14118195,
55c79e721cbee48856a30986,257,Pakistan,2011-03-14T00:00:00.000Z,A US drone killed 6 people Monday.,Malik Jashdar,North Waziristan,3-6,3,6,Unknown,,,293400771167412226,Ob200,"3-6 alleged militants killed in a moving car in Malik Jashdar, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,32.99714649,70.31164169,
55c79e721cbee48856a30987,258,Pakistan,2011-03-16T00:00:00.000Z,At least 4 people killed when a US drone hit a car in Datta Khel.,Datta Khel,North Waziristan,4-5,4,5,Unknown,,,293403827997122560,Ob201,"Attack on either house or car kills 4-5 in Datta Khel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,33.151242,70.434707,
55c79e721cbee48856a30988,259,Pakistan,2011-03-17T00:00:00.000Z,"42 people, mostly civilians, sat near a bus depot, talking. A drone ended their conversation.",Datta Khel,North Waziristan,26-42,26,42,31-42,14,"Yes, according to one source.",293787039432835073,Ob202,"Attack on tribal meeting kills 26-42 people, 31-42 of them civilians, at a jirga or tribal gathering in North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,33.151242,70.434707,
55c79e721cbee48856a30989,260,Pakistan,2011-04-13T00:00:00.000Z,"Drones struck a pickup truck and motorcycle near the village of Angor Adda, killing 7 people.",Angor Adda,South Waziristan,6-7,6,7,Possibly,10,,294148825831075841,Ob203,"6-7 alleged militants killed in strike on vehicles and building in Angor Adda, South Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,Maulvi Nazir,32.48659683,69.28321838,
55c79e721cbee48856a3098a,261,Pakistan,2011-04-22T00:00:00.000Z,"Missiles fired. At least 25 people killed, including 5 women and 4 children in a nearby house.",Spinwan,North Waziristan,25-26,25,26,5-9,10,3,294447351689539584,Ob204,"Up to 25 killed, including 1-8 civilians, in strike on house in Spinwan, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,32.9866359,70.31232834,
